state,year,month_name,pollutant_value,temperature,humidity,wind_speed,precipitation_total
Pulau Pinang,2023,June,55.69861111111111,28.888503189923114,83.5251529527237,2.6476656306232615,4.747639181040527
Pulau Pinang,2023,March,60.77385752688172,28.428503646428258,80.1883841490203,3.4294130568491346,2.1546194724781826
Pulau Pinang,2023,May,51.23286290322581,29.123763636989363,83.88205595897718,2.571152257709251,3.4959474804826116
Pulau Pinang,2023,November,45.503348214285715,27.54693167369337,87.93632470052867,2.696784447567423,2.116156643860281
Pulau Pinang,2023,October,52.23214890016921,27.833119879461343,87.99149323539568,2.5700160090403994,5.001549900300787
Pulau Pinang,2023,September,56.443356643356644,27.741043264601387,86.77503071355049,2.7459209084570175,5.753978636753358
Pulau Pinang,2024,April,57.791666666666664,29.879362501268908,83.35094409853818,2.6963015599093154,2.6786684445093885
Pulau Pinang,2024,August,50.25485436893204,28.150585743596533,85.77676881329009,2.773942683168972,3.0954524701266273
Pulau Pinang,2024,February,58.24497126436781,29.533409990192432,76.95378944164497,3.420217119280327,0.8958253414705027
Pulau Pinang,2024,January,52.9694683908046,28.243572264683607,81.86633844035117,2.8586586793362256,1.394720062208398
Pulau Pinang,2024,July,60.420833333333334,29.32599632328803,81.32645591228416,3.4942028034008468,1.3865491041453157
Pulau Pinang,2024,June,48.579166666666666,29.04619770624267,83.69258112863288,2.893568356575003,2.972708910474454
Pulau Pinang,2024,March,62.796008119079836,29.54654500522764,80.3338529290625,2.7790355796343817,1.498430623315479
Pulau Pinang,2024,May,54.81522842639594,29.737534871924932,84.75339864307908,2.774369135176262,6.92717529921233
Putrajaya,2014,December,40.7911051212938,,,,
Putrajaya,2014,November,38.801418439716315,,,,
Putrajaya,2014,October,53.47011308562197,,,,
Putrajaya,2014,September,51.17397660818713,,,,
Putrajaya,2015,April,44.03366058906031,,,,
Putrajaya,2015,August,63.903225806451616,,,,
Putrajaya,2015,December,47.29032258064516,,,,
Putrajaya,2015,February,45.46234939759036,,,,
Putrajaya,2015,January,45.47690217391305,,,,
Putrajaya,2015,July,62.483870967741936,,,,
Putrajaya,2015,June,48.11224489795919,,,,
Putrajaya,2015,March,52.91292517006803,,,,
Putrajaya,2015,May,45.96221322537112,,,,
Putrajaya,2015,November,45.666666666666664,,,,
Putrajaya,2015,October,112.3225806451613,,,,
Putrajaya,2015,September,107.66666666666667,,,,
Putrajaya,2016,April,52.666666666666664,,,,
Putrajaya,2016,August,58.87096774193548,,,,
Putrajaya,2016,December,45.935483870967744,,,,
Putrajaya,2016,February,35.3448275862069,,,,
Putrajaya,2016,January,39.193548387096776,,,,
Putrajaya,2016,July,43.935483870967744,,,,
Putrajaya,2016,June,39.13333333333333,,,,
Putrajaya,2016,March,47.16129032258065,,,,
Putrajaya,2016,May,37.193548387096776,,,,
Putrajaya,2016,November,48.642857142857146,,,,
Putrajaya,2016,October,51.645161290322584,,,,
Putrajaya,2016,September,48.18518518518518,,,,
Putrajaya,2017,April,40.56497175141243,,,,
Putrajaya,2017,August,26.671755725190838,,,,
Putrajaya,2017,December,25.71081081081081,,,,
Putrajaya,2017,February,49.97713414634146,,,,
Putrajaya,2017,January,45.55779569892473,,,,
Putrajaya,2017,July,28.815384615384616,,,,
Putrajaya,2017,June,28.854632587859424,,,,
Putrajaya,2017,March,53.93342579750347,,,,
Putrajaya,2017,May,28.667161961367015,,,,
Putrajaya,2017,November,24.517831669044224,,,,
Putrajaya,2017,October,29.186466165413535,,,,
Putrajaya,2017,September,26.719068413391557,,,,
Putrajaya,2018,April,33.27638888888889,,,,
Putrajaya,2018,August,50.68682795698925,,,,
Putrajaya,2018,December,53.7755376344086,,,,
Putrajaya,2018,February,34.895,,,,
Putrajaya,2018,January,25.81940700808625,,,,
Putrajaya,2018,July,35.61827956989247,,,,
Putrajaya,2018,June,31.482614742698193,,,,
Putrajaya,2018,March,32.12903225806452,,,,
Putrajaya,2018,May,29.920698924731184,,,,
Putrajaya,2018,November,54.388888888888886,,,,
Putrajaya,2018,October,57.263440860215056,,,,
Putrajaya,2018,September,60.63793103448276,,,,
Putrajaya,2019,April,64.09166666666667,,,,
Putrajaya,2019,August,73.4489247311828,,,,
Putrajaya,2019,December,52.75687409551375,,,,
Putrajaya,2019,February,60.50595238095238,,,,
Putrajaya,2019,January,56.97981157469717,,,,
Putrajaya,2019,July,62.95967741935484,,,,
Putrajaya,2019,June,55.35664335664335,,,,
Putrajaya,2019,March,69.85979971387697,,,,
Putrajaya,2019,May,60.34274193548387,,,,
Putrajaya,2019,November,56.58229813664596,,,,
Putrajaya,2019,October,60.982384823848236,,,,
Putrajaya,2019,September,113.4888888888889,,,,
Putrajaya,2020,April,49.62608695652174,,,,
Putrajaya,2020,August,62.72650771388499,,,,
Putrajaya,2020,December,52.460028050490884,,,,
Putrajaya,2020,February,53.26386806596702,,,,
Putrajaya,2020,January,50.33660589060309,,,,
Putrajaya,2020,July,56.128824476650564,,,,
Putrajaya,2020,June,56.56340288924559,,,,
Putrajaya,2020,March,56.23562412342216,,,,
Putrajaya,2020,May,52.9121037463977,,,,
Putrajaya,2020,November,51.546407185628745,,,,
Putrajaya,2020,October,56.62131837307153,,,,
Putrajaya,2020,September,53.012173913043476,,,,
Putrajaya,2021,April,57.00144927536232,,,,
Putrajaya,2021,August,49.00420757363254,,,,
Putrajaya,2021,December,47.952314165497896,,,,
Putrajaya,2021,February,62.495341614906835,,,,
Putrajaya,2021,January,52.71739130434783,,,,
Putrajaya,2021,July,56.48106591865358,,,,
Putrajaya,2021,June,53.61159420289855,,,,
Putrajaya,2021,March,60.03748125937032,,,,
Putrajaya,2021,May,56.66339410939691,,,,
Putrajaya,2021,November,45.41304347826087,,,,
Putrajaya,2021,October,53.726027397260275,,,,
Putrajaya,2021,September,49.92776886035313,,,,
Putrajaya,2022,April,53.92816091954023,27.734560044272275,83.549750968456,1.266076369673492,6.055116214720531
Putrajaya,2022,August,53.69758064516129,26.88572711959573,85.20551375631668,1.0422571588994947,5.764895002807411
Putrajaya,2022,December,44.82392473118279,26.226417208155947,87.54718799014115,0.8575397714541788,4.787611472103966
Putrajaya,2022,February,42.869565217391305,,,,
Putrajaya,2022,January,54.48807854137448,,,,
Putrajaya,2022,July,56.63911845730028,27.43985849056604,83.39346361185984,0.9918800539083559,2.7932726864330637
Putrajaya,2022,June,46.883620689655174,26.99519851116625,84.47261786600497,1.1847394540942928,5.954497518610422
Putrajaya,2022,March,49.721574344023324,,,,
Putrajaya,2022,May,50.45670391061452,27.91643789378938,82.08836633663367,1.1664266426642664,3.1811836183618363
Putrajaya,2022,November,45.71264367816092,26.520940467917534,88.91159369932824,1.1148830206161686,10.109815844336344
Putrajaya,2022,October,46.344927536231886,26.65644171779141,86.83638152563954,1.1993170505845583,6.2299062391480495
Putrajaya,2022,September,53.98994252873563,27.037862232779094,83.87992874109264,1.1655819477434681,3.809023752969121
Putrajaya,2023,April,67.75972222222222,27.562405927984255,85.84411253907606,1.171541044344101,3.464260738682413
Putrajaya,2023,August,71.62016574585635,27.320334230596682,86.93650740242262,1.108019291161956,2.6516576940331986
Putrajaya,2023,December,55.45161290322581,27.166450022411475,90.44790452711788,1.008112953832362,7.21741931869117
Putrajaya,2023,February,47.72767857142857,26.63234892666584,84.86490879761757,0.8577242834098523,2.8652872564834344
Putrajaya,2023,January,50.81944444444444,26.193275289265667,87.15565356856455,0.8477259709015924,2.0883331423989
Putrajaya,2023,July,63.56989247311828,27.36346219249518,85.9299852624419,1.096020859313003,7.098368665684163
Putrajaya,2023,June,66.9625,28.196697949252695,83.16681728652532,1.0899548140424054,2.547037423241803
Putrajaya,2023,March,53.215053763440864,27.29341941329709,82.14195265601994,0.9259259259259259,3.4221565296183036
Putrajaya,2023,May,60.553763440860216,28.509705256079794,83.6091449064216,1.241062422951922,2.305138406365572
Putrajaya,2023,November,55.23511904761905,27.290434898612595,89.11507470651014,1.0924092849519744,6.590708377801493
Putrajaya,2023,October,76.76881720430107,27.664260898800855,86.45729014905301,1.3484590384399864,2.7154028914042363
Putrajaya,2023,September,74.45555555555555,27.889819862526664,84.17319269969187,1.2100971794264044,4.2562100023702305
Putrajaya,2024,April,64.24027777777778,28.495055710306406,88.42397864438254,1.0958565459610028,2.1727739090064992
Putrajaya,2024,August,64.75589459084604,27.66353009259259,87.56557870370371,1.2356944444444444,3.779420138888889
Putrajaya,2024,February,62.32448377581121,28.36266171538093,82.87279587925251,1.1570316243411596,1.572595831336847
Putrajaya,2024,January,56.201149425287355,27.501257635644986,86.94212480536592,1.0291891244460416,2.7861109114864058
Putrajaya,2024,July,68.0625,28.021240689013034,87.02441806331471,1.233391527001862,2.926965782122905
Putrajaya,2024,June,59.71944444444444,27.255974695407684,90.62694470477976,1.1475164011246486,4.154265463917525
Putrajaya,2024,March,73.91397849462365,28.690318242940386,83.76178843567907,1.1922232182877632,2.972873151053339
Putrajaya,2024,May,56.33064516129032,28.42119034250421,88.52738910724312,1.3082762492981472,3.7872869174621
Sabah,2014,August,30.395833333333332,26.966666666666665,80.74166666666666,6.558333333333334,
Sabah,2014,December,31.52247191011236,27.10116310522045,86.31890722207196,7.467676494454963,
Sabah,2014,November,33.043964232488825,27.520605550883094,85.53714606111578,6.963264161525519,
Sabah,2014,October,36.32016925246827,27.27848101265823,85.02854834365742,8.311877188257474,
Sabah,2014,September,34.871569317382125,27.644810267857142,81.62081473214286,7.830078125,
Sabah,2015,April,33.73736998514116,28.43925493466778,81.67278287461774,8.158187378370865,
Sabah,2015,August,41.6,27.722748174195292,84.00513930213687,8.135515282661618,
Sabah,2015,December,31.879032258064516,28.00484131253362,84.5922538999462,8.037116729424422,
Sabah,2015,February,34.20085803432137,27.157423971377458,80.60286225402504,9.317233154442457,
Sabah,2015,January,31.425406203840474,26.77655283678408,85.84727077171283,8.561441247647217,
Sabah,2015,July,37.2,28.23424398160671,82.30457127400595,8.1504329004329,
Sabah,2015,June,29.821100917431192,28.38681626928471,82.00252454417952,6.924824684431978,
Sabah,2015,March,37.718867280791535,27.71316994344196,78.76972798276327,8.903312685160248,
Sabah,2015,May,31.752486187845303,28.700457112126916,81.29120731379403,7.424576499058887,
Sabah,2015,November,34.458333333333336,27.422852376980817,87.81345565749236,6.20961912705032,
Sabah,2015,October,53.21774193548387,27.819526627218934,84.43679397525551,7.43168370091447,
Sabah,2015,September,56.39495798319328,27.939453125,82.72042410714286,7.063616071428571,
Sabah,2016,April,34.3,29.015837732703528,80.88580161155876,7.768268963601001,
Sabah,2016,August,34.83064516129032,28.205376344086023,80.3236559139785,7.627688172043011,
Sabah,2016,December,31.241935483870968,27.325700431034484,85.63469827586206,6.287715517241379,
Sabah,2016,February,28.939655172413794,27.91460609545716,81.85307648073605,9.776308223116734,
Sabah,2016,January,30.79032258064516,27.988673139158575,82.38106796116504,8.469525350593312,
Sabah,2016,July,31.879032258064516,27.697067527576003,82.29513048157116,6.618509550712941,
Sabah,2016,June,29.183333333333334,27.80244512364546,82.70853014726313,6.463184217838289,
Sabah,2016,March,36.21951219512195,28.310711365494686,81.15317525211229,8.242300354319978,
Sabah,2016,May,27.233870967741936,28.96443007275667,81.81676098086768,6.97305308542172,
Sabah,2016,November,31.508333333333333,27.493262212240314,84.87198203256598,6.482874789444132,
Sabah,2016,October,30.390243902439025,27.49475665501479,83.25356278569508,7.026351169669266,
Sabah,2016,September,31.833333333333332,27.485944892847204,83.27637072084609,7.059281937099916,
Sabah,2017,April,31.686580882352942,,,,
Sabah,2017,August,17.21262002743484,,,,
Sabah,2017,December,15.645799011532125,,,,
Sabah,2017,February,32.55,,,,
Sabah,2017,January,33.68700719917724,26.885185185185186,86.62314814814815,6.092592592592593,
Sabah,2017,July,19.75712,27.441016333938293,83.46158499697519,6.740471869328494,
Sabah,2017,June,18.509994597514858,27.36292300147131,83.77243746934772,6.873957822461991,
Sabah,2017,March,32.88877688172043,,,,
Sabah,2017,May,19.79081929110982,,,,
Sabah,2017,November,16.512289013917677,,,,
Sabah,2017,October,17.773356401384085,27.69010123734533,83.32902137232846,8.147356580427447,
Sabah,2017,September,18.5590977443609,27.448329853862212,83.78340292275574,6.255474452554744,
Sabah,2018,April,19.76112073945696,28.056698165647582,83.40856031128405,7.085881045025014,
Sabah,2018,August,38.07170224411604,27.867434684221355,78.80497839950627,6.338243159843654,2.482884615384615
Sabah,2018,December,31.991397849462366,26.96418814716898,87.85624586913417,4.607931262392598,3.803399106478034
Sabah,2018,February,17.404600811907983,26.404799165362547,83.75586854460094,9.093896713615024,
Sabah,2018,January,14.746423562412343,26.925905292479108,86.87966573816156,6.483008356545961,
Sabah,2018,July,21.038191519236168,28.11308562197092,79.1373182552504,7.228263795423957,
Sabah,2018,June,17.742705570291776,28.145839131644866,80.51182855552463,7.067353186752018,
Sabah,2018,March,17.8658940397351,26.874651810584957,86.06197771587743,6.9185236768802225,
Sabah,2018,May,16.636882671995433,28.315039009954265,83.96071044133477,6.702986279257465,
Sabah,2018,November,31.576666666666668,27.080794534412956,87.39151062753037,4.862858950031626,2.577449942462601
Sabah,2018,October,38.40393955747437,27.267689047512828,85.58476466651796,4.840006691947357,2.462402820121951
Sabah,2018,September,43.38074712643678,27.0535811530721,85.29170119569078,4.827228601870487,2.147133497133497
Sabah,2019,April,44.909181886414814,28.17873320537428,81.66845809341011,5.38891874600128,0.37377157720501303
Sabah,2019,August,50.54613466334165,27.49811801845556,83.07867897037397,5.319295689131755,1.2291386182462356
Sabah,2019,December,30.683964469378214,26.472866186422177,87.41541148220912,4.368707705741104,4.052789415656009
Sabah,2019,February,46.308425126525755,26.64282697947214,83.46574780058651,5.153982404692082,0.46358330112098955
Sabah,2019,January,37.08665231431647,26.315095777100566,87.7956029603831,5.2334240313452325,5.941882761139518
Sabah,2019,July,40.38910241917251,27.10544117647059,84.04969362745098,5.056924019607843,2.7051599099099097
Sabah,2019,June,32.9521251751518,27.52799107142857,85.44196428571429,4.771785714285714,2.2414288379033764
Sabah,2019,March,50.75805555555556,27.051221546895484,82.07639137170779,5.692325110237159,1.8727599486521183
Sabah,2019,May,40.400136487716104,28.22884501011062,81.97888664208398,5.1943737361722375,0.864774491294315
Sabah,2019,November,39.50673924313116,26.899486721713906,84.66770810087034,4.811883508145503,3.1461674748228274
Sabah,2019,October,36.26600090785293,26.91530895873423,84.46840923669019,4.662871498824033,1.8579765708200213
Sabah,2019,September,62.87175925925926,27.60855723639648,81.76580492210431,4.989004289907428,0.5650057034220533
Sabah,2020,April,41.36487142163998,28.08813662331348,81.03105627810866,4.984915522061505,0.6422800950940134
Sabah,2020,August,35.38661971830986,27.330439477378253,83.06467984019004,4.607051074398013,1.72463480613165
Sabah,2020,December,30.038101916783543,26.506925097054122,87.60283169673441,2.9379652888787393,4.016187548039969
Sabah,2020,February,43.10775862068966,26.681494431494432,83.21270396270397,5.955905205905206,1.8656940843742635
Sabah,2020,January,37.20224456394669,26.784043549520018,85.91301802856474,4.943037826443377,3.36054496477414
Sabah,2020,July,30.045612163243533,27.057115425645403,84.02965966072762,4.5380373333333335,1.6723700954400849
Sabah,2020,June,30.244009275959804,27.25035819142689,84.8143863769818,4.370358191426893,1.2393124125524684
Sabah,2020,March,43.93138936535163,27.493921191734742,82.10061268620855,5.28059827006247,1.0435280069474597
Sabah,2020,May,32.16976127320955,28.585121193287755,83.05811062771907,4.731398384089497,0.7167052023121387
Sabah,2020,November,31.851546906187625,26.497213144517065,87.13215323166304,2.074655047204067,6.033987829228868
Sabah,2020,October,32.664641271325074,26.551912328767123,85.89287671232877,4.5170301369863015,3.065324107793154
Sabah,2020,September,31.101739130434783,26.967296166459345,84.49061404500735,4.506434467940744,1.9024151734654975
Sabah,2021,April,41.76510228640193,27.262009077155824,83.56582148260212,3.3087382753403936,2.573554917778467
Sabah,2021,August,31.42389525368249,26.883734111043854,85.50391790018159,3.189787046717658,5.309047222800084
Sabah,2021,December,36.931532370749885,26.43619442731401,91.60507372315972,2.79912541346639,5.401319148936171
Sabah,2021,February,33.27820910973085,26.128747210710873,87.09618744022951,3.055342343491011,2.0321712254674704
Sabah,2021,January,26.594444444444445,25.68789067695172,89.77238329565103,2.079551802101343,6.524577093732668
Sabah,2021,July,36.18636151331154,27.25317507740779,84.37355210257525,3.2991417241566627,3.836642754662841
Sabah,2021,June,33.85799952026865,27.165083121680908,85.26458465623736,3.0287231586238743,3.31769970845481
Sabah,2021,March,37.58922728416813,26.766682099658546,86.34288442618207,3.1128306036228945,1.0338434242625858
Sabah,2021,May,30.538040893961007,27.653676348547716,85.53377593360996,3.4500165975103734,2.1188260186192722
Sabah,2021,November,32.068411953568784,26.46410762635379,91.0926387635379,2.576201489169675,3.2593371696504687
Sabah,2021,October,37.04734612509345,27.026448704719492,88.93273773964047,3.0252050181936676,4.479769682886824
Sabah,2021,September,29.014434643143545,26.543630097645032,86.72102814474441,2.967899603698811,6.546134080652205
Sabah,2022,April,40.318599033816426,26.888753180661578,90.87070398642918,2.9185524455753464,2.574988957754506
Sabah,2022,August,36.528906955736225,26.957229047827994,90.51437582272928,3.0775504607283897,4.123779761904762
Sabah,2022,December,34.68481182795699,25.769005611445326,92.7287043122188,2.6646832819372124,4.132096028971029
Sabah,2022,February,38.121826109258784,26.112397761515282,91.55235985477816,2.8566984322164153,3.623128843788438
Sabah,2022,January,39.92952158693115,26.138552624332213,91.77136719180345,2.62428563563288,2.685109519217523
Sabah,2022,July,37.33789107763615,26.974610368077816,89.71662982204046,3.1201890129324634,4.113146310788149
Sabah,2022,June,33.52237305178482,27.01724443918599,91.12244439185991,2.7864781734295514,3.681628890903596
Sabah,2022,March,36.154291224686595,26.599736510482302,92.11057394890594,2.5542960247451028,3.2187582224820934
Sabah,2022,May,36.875312855517635,27.38890805877115,89.99887021371326,2.783448352626892,3.7125478468899518
Sabah,2022,November,34.049723756906076,26.468928048643168,92.52635964418421,2.5321810606913635,3.460070257611241
Sabah,2022,October,34.78151260504202,26.809901553519605,91.87184316849712,3.0488618256316866,6.161408235892222
Sabah,2022,September,34.7548828125,26.572560289150914,90.82890324109735,3.1171061207560586,6.769712513239521
Sabah,2023,April,45.8914312397852,27.62016229949566,87.06556444579273,2.3664783284668767,1.9918524712820738
Sabah,2023,August,45.842876775080164,27.682218297666044,83.6928907819101,2.6614827896668745,2.897305914235613
Sabah,2023,December,34.816651705565526,27.230536755762092,90.00089823160651,1.5713127280666188,2.457836917044322
Sabah,2023,February,39.766866566716644,26.04256162155399,90.42559953288568,2.328139466989198,3.5199611970703786
Sabah,2023,January,36.24513888888889,25.728812282977035,92.31334142157887,2.1985106471990963,4.439619869981638
Sabah,2023,July,41.473589570690045,27.22639785146779,86.62116080420755,2.580625909209594,5.471058579036238
Sabah,2023,June,40.31591227251516,27.47056068687394,85.61654308139283,2.6736654958588093,2.2394704610951006
Sabah,2023,March,42.47715053763441,26.852782771678847,88.46680564587079,2.3966568488696782,1.9260766276681254
Sabah,2023,May,38.91056544266727,28.058794615017792,85.30232199845933,2.3588276292138954,1.9870485106382978
Sabah,2023,November,35.75887757635957,26.869493539736716,90.556243905412,1.613812541897739,3.4350027010601663
Sabah,2023,October,46.20391627278865,27.341086375779163,86.83975660433363,2.205980825739812,2.47263075331264
Sabah,2023,September,46.256712962962965,27.258957969568474,86.45202980793215,2.234880892990771,3.44460339597643
Sabah,2024,April,49.541666666666664,28.816994676078245,85.44775976550817,2.09421581528891,1.9223344728020975
Sabah,2024,August,38.78618113912231,27.000249903311218,89.65676375211972,2.0155207806503435,4.042951744865587
Sabah,2024,February,46.54849578820698,27.398906212231083,85.33522356495467,1.9866503534529638,0.8773865092748735
Sabah,2024,January,41.40982404692082,27.127723750916687,88.95209641934764,1.8066639033255747,2.162868190172348
Sabah,2024,July,40.80223359702187,27.596153130235155,86.68594564408042,2.015058166589111,2.4609051573731593
Sabah,2024,June,33.31197218082464,27.308734225397476,89.62596117244006,1.8442333030773284,5.857541998231654
Sabah,2024,March,62.03842655752615,28.457814717210624,82.39926706522107,2.162023777357471,0.17251081415108913
Sabah,2024,May,38.07504873294347,28.188394732360788,89.41991826077084,1.9969405420746416,3.7414213940473164
Sarawak,2014,August,36.313559322033896,26.791666666666668,82.25694444444444,5.277777777777778,
Sarawak,2014,December,29.31285535986687,26.457554604818736,86.14996622382347,5.860842152668318,
Sarawak,2014,November,28.889612227568637,26.6721044045677,86.03355861104637,6.2036821253787,
Sarawak,2014,October,37.129632199861206,26.78294051627385,83.93198653198654,5.709539842873176,
Sarawak,2014,September,42.728121353558926,27.155128501968047,82.36304700162074,6.238712664968743,
Sarawak,2015,April,36.44269829503336,27.35149547878507,85.36030605147229,6.072571296081613,
Sarawak,2015,August,48.546052631578945,27.29950606196677,84.3832510103278,6.235690235690235,
Sarawak,2015,December,30.574193548387097,26.99304776855797,88.04552590266876,6.26194213949316,
Sarawak,2015,February,36.45528206696224,26.019895548371053,86.48495399154439,6.684733963202387,
Sarawak,2015,January,28.330154277699858,25.580103069684068,88.41429531705131,6.721935917544252,
Sarawak,2015,July,44.90397350993378,27.825479143179255,81.29853438556934,6.520063119927863,
Sarawak,2015,June,29.201680672268907,27.631627691595277,85.22898819171104,6.066682102338504,
Sarawak,2015,March,43.925910480956354,26.775078722447144,84.1068376068376,6.434098065677013,
Sarawak,2015,May,33.759469696969695,27.53954738964822,85.22742549854358,5.705355142280977,
Sarawak,2015,November,29.61,26.883758700696056,88.1967517401392,6.039916453933627,
Sarawak,2015,October,59.38709677419355,27.4457399103139,85.14349775784753,5.573542600896861,
Sarawak,2015,September,80.24080267558529,27.643488372093024,84.2053488372093,5.92906976744186,
Sarawak,2016,April,36.69,27.83773148148148,86.17662037037037,6.0881944444444445,
Sarawak,2016,August,40.0258064516129,27.75442527447905,81.89760250952274,6.475688998431548,
Sarawak,2016,December,31.91695501730104,26.891006952231443,86.2984974209464,6.404799282350303,
Sarawak,2016,February,32.053639846743295,27.005748502994013,88.32766467065868,7.539161676646707,
Sarawak,2016,January,29.81045751633987,27.2644479424331,88.15785923094221,6.300652125028109,
Sarawak,2016,July,33.75247524752475,27.244902531929196,83.53036074389424,6.332959892449026,
Sarawak,2016,June,31.388513513513512,27.110416666666666,84.57708333333333,6.208101851851852,
Sarawak,2016,March,37.78104575163399,27.44330601092896,87.76115664845173,6.87525608923287,
Sarawak,2016,May,30.25328947368421,27.75398428731762,85.6053872053872,5.99214013024927,
Sarawak,2016,November,31.475836431226767,26.928936367858803,86.9874593590339,6.039247561542035,
Sarawak,2016,October,30.45928338762215,26.983867353797894,84.01232354918217,6.690945764231286,
Sarawak,2016,September,32.17391304347826,26.942049142327306,83.61636532220678,6.720676866017617,
Sarawak,2017,April,27.218106995884774,,,,
Sarawak,2017,August,16.649404676516998,,,,
Sarawak,2017,December,15.263910289334017,,,,
Sarawak,2017,February,31.648382559774966,,,,
Sarawak,2017,January,31.656018168054505,27.375,85.26774691358025,6.036265432098766,
Sarawak,2017,July,19.863609684519442,26.82685512367491,85.02120141342756,6.39424533064109,
Sarawak,2017,June,16.612823397075367,26.938316993464053,85.34599673202614,5.794117647058823,
Sarawak,2017,March,30.83980273623926,,,,
Sarawak,2017,May,16.93830046757471,,,,
Sarawak,2017,November,15.188204065777548,,,,
Sarawak,2017,October,17.611660329531052,26.685727788279774,86.20652173913044,6.042060491493384,
Sarawak,2017,September,18.6480372588157,27.14497170222029,84.4719198955159,6.046582498911624,
Sarawak,2018,April,18.95528560351512,27.299212598425196,85.98957850856878,6.019453450671607,
Sarawak,2018,August,50.91962962962963,27.73255280073462,81.33287419651056,6.363865932047751,
Sarawak,2018,December,35.168764511792745,26.64234350379602,88.771236212577,4.61491190373872,4.522641808806029
Sarawak,2018,February,18.049837925445704,25.93315972222222,87.22916666666667,6.950520833333333,
Sarawak,2018,January,12.712727739286631,26.253946146703807,88.26892707849512,5.7674094707520895,
Sarawak,2018,July,24.09373825923607,27.687796074892848,82.45138732235506,6.06361380554929,
Sarawak,2018,June,19.002746174970575,27.31047265987025,85.17747914735867,5.5734476367006485,
Sarawak,2018,March,16.816908517350157,26.521134916039376,87.18760856977417,5.696583671105964,
Sarawak,2018,May,15.910325406758448,27.205664194200946,86.82071167883211,5.403011912789391,
Sarawak,2018,November,39.07162743609213,26.872162034856334,88.58690532265662,4.404396294551734,5.128018366360561
Sarawak,2018,October,41.85024005909147,26.779752747252747,87.82222832806704,4.3533928571428575,3.228818730046116
Sarawak,2018,September,49.88799634273772,26.784626314293835,85.62773515203183,4.56308610400682,2.1383529411764703
Sarawak,2019,April,46.284785353535355,27.578606570385652,86.59633391525155,4.605569660425262,3.3544160401002503
Sarawak,2019,August,75.60825492831542,27.481503137478608,84.18710781517399,4.578322875071306,2.9879168301294623
Sarawak,2019,December,27.719080028162402,26.458964143426297,90.27390438247012,4.1679140580535,5.785052590572652
Sarawak,2019,February,41.78826634185952,26.70069008782936,88.57089084065245,4.488770388958595,2.1396199324324323
Sarawak,2019,January,36.55864008805185,26.727869310248533,88.69997207093981,4.552708740575258,2.577914201183432
Sarawak,2019,July,46.60920698924731,27.122741389045736,85.15683229813665,4.425846979107849,4.365150705837467
Sarawak,2019,June,35.9052760592973,27.45109066627096,87.42305980115744,4.435604036806174,2.0356027508090615
Sarawak,2019,March,48.252967171717174,26.972293088104422,86.0049688519727,4.678003559774547,1.5619685726756873
Sarawak,2019,May,44.30378064983694,27.787689308741943,86.59679112310691,4.228020989505247,1.5851336206896551
Sarawak,2019,November,41.57846668381785,26.961881977671453,87.59881107727998,4.18732782369146,5.009445091191308
Sarawak,2019,October,35.02377188029362,26.560622788393488,88.3514508138712,4.181019108280255,2.6628565950920247
Sarawak,2019,September,97.00345595126522,27.64473723168024,83.74966691339748,4.502161361954108,1.3229733059548254
Sarawak,2020,April,34.14457904300424,27.543942133815552,87.98892405063292,4.334719710669078,5.231416234887737
Sarawak,2020,August,39.78112497058132,27.34780139778684,86.25203843913803,4.414283634245778,3.384520547945206
Sarawak,2020,December,27.068301533419174,26.52383530183727,89.78978018372703,4.535154199475065,2.9075706940874038
Sarawak,2020,February,40.64036731634183,26.802056311293896,87.87820310028472,5.255639930390761,0.6987604846225536
Sarawak,2020,January,33.358912916423144,26.937026750475077,89.63331384300541,4.597105686303172,2.2656166107382547
Sarawak,2020,July,28.116619831393013,26.903241782980636,88.39321626894792,4.469548251538346,2.1894315597999094
Sarawak,2020,June,28.529377582644628,27.082982998454405,88.28825347758887,4.527372488408037,7.703673007246376
Sarawak,2020,March,37.09921333802982,27.29332032422696,88.6166316421495,4.386563579042186,2.5391429840142092
Sarawak,2020,May,29.7122487143525,27.84472876151484,88.31649363942097,4.1615148413510745,3.438185263157895
Sarawak,2020,November,28.27183133732535,26.609035496593762,90.05736823234135,3.1022238163558105,5.0609605799728135
Sarawak,2020,October,34.552288712095006,26.71771554900516,88.05703758290346,4.6813706705969045,5.917219712525667
Sarawak,2020,September,31.84719214667244,26.70190125728304,88.88423796381478,4.704814474087703,6.394117113027689
Sarawak,2021,April,42.26192765292633,27.097203848466627,85.8132140709561,4.259876728803367,1.9410364267129228
Sarawak,2021,August,33.84846891070594,26.695452649144766,87.38701154220553,4.527353636490057,1.9546350500185254
Sarawak,2021,December,31.464315254637835,26.702891381947985,88.44755736868944,2.4703008669046405,5.639885680301328
Sarawak,2021,February,36.62021221532091,26.292666789193163,88.29351222201801,4.622794117647059,4.434380469829572
Sarawak,2021,January,24.469060305158635,26.2503590078329,90.87581592689295,3.0845300261096606,3.89882378100941
Sarawak,2021,July,39.41602384291725,27.507641196013292,84.95390365448505,4.3736332179930795,2.529321789321789
Sarawak,2021,June,34.97404616672647,27.336584659913168,85.85101302460203,4.251150340037621,2.135204041974349
Sarawak,2021,March,35.924881457449466,26.706384547331172,88.68150987909172,4.55626658802713,3.240472027972028
